interaction,mean,upper,lower
37900,-86.08807865447753,-56.785284335040316,-115.39087297391474
38000,-86.10034171613455,-56.52632909449413,-115.67435433777497
38100,-86.14610251027423,-56.44037600301509,-115.85182901753338
38200,-86.25815992932941,-56.54717289440547,-115.96914696425335
38300,-86.35234264790066,-56.64234174251331,-116.062343553288
38400,-86.41277591863226,-56.56504542568162,-116.26050641158291
38500,-86.53000773280478,-56.74310281998433,-116.31691264562522
38600,-86.57289639792438,-56.739383162245005,-116.40640963360376
38700,-86.64271517375707,-56.81038586544628,-116.47504448206786
38800,-86.73391041162634,-56.959177877100984,-116.5086429461517
38900,-86.82174823177942,-57.033459531679384,-116.61003693187946
39000,-86.95548455125267,-57.250615137298546,-116.66035396520678
39100,-87.12174813703476,-57.45150145599011,-116.7919948180794
39200,-87.25189708138969,-57.473520770851664,-117.03027339192771
39300,-87.34918911953494,-57.48774288681095,-117.21063535225893
39400,-87.46571654632845,-57.52601216457961,-117.40542092807729
39500,-87.58231639979361,-57.56068918218478,-117.60394361740245
39600,-87.68391142933949,-57.64507292615973,-117.72274993251925
39700,-87.82768131450635,-57.8858912639442,-117.7694713650685
39800,-87.90258670420613,-57.96321115487608,-117.84196225353618
39900,-87.92918561298988,-57.87154903652907,-117.98682218945069
40000,-88.01886657575194,-57.97634387359119,-118.0613892779127
40100,-88.1951353514007,-58.12068225586498,-118.26958844693641
40200,-88.4347339611591,-58.43199265380268,-118.43747526851551
40300,-88.49123928606669,-58.17819341597142,-118.80428515616195
40400,-88.6377123141776,-58.32057306428996,-118.95485156406525
40500,-88.82968835921615,-58.528108228299274,-119.13126849013302
40600,-89.01837989852743,-58.71294780327055,-119.3238119937843
40700,-89.15110500925772,-58.790717027918944,-119.5114929905965
40800,-89.27537398672652,-58.877933399617845,-119.6728145738352
40900,-89.32701901231182,-58.98681133730546,-119.66722668731819
41000,-89.3329496345763,-58.97386140646079,-119.69203786269179
41100,-89.38946276991192,-58.987358961804105,-119.79156657801973
41200,-89.4828695064964,-59.07507595191085,-119.89066306108195
41300,-89.58270225635451,-59.27232055754878,-119.89308395516024
41400,-89.58257177948389,-59.22900135961197,-119.9361421993558
41500,-89.68349373817776,-59.20737216165824,-120.15961531469728
41600,-89.86987483711464,-59.37911575210477,-120.3606339221245
41700,-90.06485964250744,-59.55233427493105,-120.57738501008384
41800,-90.19012235000517,-59.57298339762822,-120.80726130238212
41900,-90.32694913272209,-59.64371841151197,-121.01017985393221
42000,-90.49034579961705,-59.837180165808434,-121.14351143342566
42100,-90.59086349645186,-59.87465339696391,-121.30707359593981
42200,-90.68404349098401,-59.90971645531684,-121.45837052665118
42300,-90.77254169953119,-59.939454434418906,-121.60562896464347
42400,-90.82740595462225,-59.92351376386052,-121.73129814538399
42500,-90.90633527050662,-59.95590459909057,-121.85676594192266
42600,-91.03451696632017,-60.12507690780576,-121.94395702483457
42700,-91.1034849538995,-60.109444853702094,-122.0975250540969
42800,-91.22646078561014,-60.338392318867626,-122.11452925235267
42900,-91.26617164797344,-60.35380201652086,-122.17854127942601
43000,-91.31796520636354,-60.35019213367053,-122.28573827905655
43100,-91.38942884190702,-60.422270119617934,-122.3565875641961
43200,-91.50557737165587,-60.57525567659016,-122.43589906672159
43300,-91.610461333921,-60.597998164087585,-122.6229245037544
43400,-91.71753290238017,-60.60854133759615,-122.82652446716419
43500,-91.72216166608311,-60.37418902815706,-123.07013430400916
43600,-91.80996338713638,-60.45639768892245,-123.1635290853503
43700,-91.8995264096384,-60.5521748366162,-123.24687798266059
43800,-91.97393190439986,-60.60784437993962,-123.3400194288601
43900,-92.01605837798475,-60.598629812999086,-123.4334869429704
44000,-92.01325695182558,-60.45318426546328,-123.57332963818789
44100,-92.01702967349817,-60.326332963646905,-123.70772638334944
44200,-92.06223418067819,-60.320328765999534,-123.80413959535684
44300,-92.21009265034121,-60.66578485749219,-123.75440044319024
44400,-92.21391819114965,-60.484497391483174,-123.94333899081612
44500,-92.31611699250018,-60.60822197238555,-124.02401201261482
44600,-92.38964228788049,-60.5887026037904,-124.19058197197057
44700,-92.49578143631102,-60.656528638057054,-124.33503423456499
44800,-92.63774865977418,-60.82512223062531,-124.45037508892304
44900,-92.74576875688551,-60.93129358904251,-124.56024392472851
45000,-92.85631203706649,-61.055413012609975,-124.657211061523
45100,-92.90565160797117,-61.00961423244637,-124.80168898349596
45200,-92.98090972498203,-61.0682675103301,-124.89355193963395
45300,-93.04936784771112,-61.10997586257689,-124.98875983284536
45400,-93.13000552399981,-61.164310934806906,-125.09570011319272
45500,-93.19703908741934,-61.21424635911906,-125.17983181571962
45600,-93.23545754635936,-61.273263511720515,-125.1976515809982
45700,-93.2590239854924,-61.32433964506106,-125.19370832592375
45800,-93.21730128053932,-61.219431177463896,-125.21517138361475
45900,-93.16393751441413,-61.07755866350373,-125.25031636532452
46000,-93.17870486998511,-61.10053336050112,-125.2568763794691
46100,-93.26396251006574,-61.20452208830324,-125.32340293182824
46200,-93.35011422696006,-61.207612897559805,-125.4926155563603
46300,-93.44574166392333,-61.24821761078178,-125.64326571706488
46400,-93.55878551531445,-61.35227317227284,-125.76529785835606
46500,-93.6519329784872,-61.462475427912345,-125.84139052906204
46600,-93.71153298270194,-61.57063412585518,-125.8524318395487
